专业,编程年份,国家级一等奖,国家级二等奖,国家级三等奖,国家级优秀奖,省部级一等奖,省部级二等奖,省部级三等奖,省部级优秀奖,OJ提交数,OJ正确数,OJ准确率,cfRating,cfTimes,all_cf_aftersolve,correct_cf_aftersolve,获奖类别
0,0,0,0,0,0,0,0,0,0,4,1,0.25,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,10,1,0.1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,45,21,0.4666666666666667,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,67,42,0.6268656716417911,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,70,37,0.5285714285714286,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,177,81,0.4576271186440678,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9,6,0.6666666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,45,26,0.5777777777777777,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,139,80,0.5755395683453237,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,139,84,0.60431654676259,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,68,33,0.4852941176470588,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9,1,0.1111111111111111,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,127,66,0.5196850393700787,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,50,35,0.7,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,29,20,0.6896551724137931,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,2,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,14,11,0.7857142857142857,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6,4,0.6666666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,12,6,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,153,87,0.5686274509803921,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,1,0.25,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,178,87,0.4887640449438202,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,105,49,0.4666666666666667,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,2,0.6666666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,85,48,0.5647058823529412,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7,5,0.7142857142857143,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,64,36,0.5625,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,50,25,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,62,28,0.4516129032258064,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,20,4,0.2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,1,0.25,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,73,55,0.7534246575342466,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,126,74,0.5873015873015873,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,2,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,28,13,0.4642857142857143,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,18,5,0.2777777777777778,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,12,9,0.75,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7,5,0.7142857142857143,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,112,82,0.7321428571428571,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,134,73,0.5447761194029851,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,92,37,0.4021739130434783,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,171,53,0.30994152046783624,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,51,40,0.7843137254901961,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,66,33,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,173,70,0.4046242774566474,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,51,24,0.4705882352941176,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,17,8,0.4705882352941176,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,22,12,0.5454545454545454,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,14,7,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,102,66,0.6470588235294118,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,93,60,0.6451612903225806,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,38,17,0.4473684210526316,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,71,35,0.4929577464788733,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,105,54,0.5142857142857142,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,102,53,0.5196078431372549,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,107,52,0.485981308411215,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,155,62,0.4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,132,71,0.5378787878787878,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,63,50,0.7936507936507936,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,28,20,0.7142857142857143,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,66,20,0.30303030303030304,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,180,74,0.4111111111111111,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,34,12,0.35294117647058826,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,31,20,0.6451612903225806,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,99,49,0.494949494949495,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,13,11,0.8461538461538461,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,66,18,0.2727272727272727,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,76,47,0.618421052631579,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,104,64,0.6153846153846154,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,34,30,0.8823529411764706,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,12,8,0.6666666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,141,68,0.4822695035460993,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,60,23,0.38333333333333336,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,33,13,0.3939393939393939,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,36,11,0.3055555555555556,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,171,61,0.3567251461988304,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,70,52,0.7428571428571429,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,19,15,0.7894736842105263,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,86,40,0.4651162790697674,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,42,26,0.6190476190476191,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,2,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,94,53,0.5638297872340425,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,74,31,0.4189189189189189,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,22,4,0.18181818181818185,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,97,64,0.6597938144329897,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,123,73,0.5934959349593496,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,14,6,0.42857142857142855,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,27,18,0.6666666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,53,25,0.4716981132075472,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,58,38,0.6551724137931034,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,75,41,0.5466666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,79,33,0.4177215189873418,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,21,11,0.5238095238095238,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,31,19,0.6129032258064516,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,67,45,0.6716417910447762,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,93,49,0.5268817204301075,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,41,14,0.3414634146341464,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6,2,0.3333333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,104,70,0.6730769230769231,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6,4,0.6666666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,118,62,0.5254237288135594,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,65,32,0.4923076923076923,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,33,19,0.5757575757575758,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,43,32,0.7441860465116279,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,31,21,0.6774193548387096,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,35,31,0.8857142857142857,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,63,34,0.5396825396825397,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,104,59,0.5673076923076923,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,18,9,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,196,76,0.3877551020408163,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,70,36,0.5142857142857142,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,77,27,0.35064935064935066,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,30,11,0.3666666666666665,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,11,5,0.4545454545454545,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,140,68,0.4857142857142857,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,146,78,0.5342465753424658,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,120,42,0.35,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,26,14,0.5384615384615384,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,52,19,0.36538461538461536,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,28,11,0.3928571428571429,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,28,21,0.75,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,49,26,0.5306122448979592,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,49,25,0.5102040816326531,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,152,82,0.5394736842105263,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,37,21,0.5675675675675675,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,28,16,0.5714285714285714,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,151,63,0.4172185430463576,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,275,83,0.3018181818181818,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,68,35,0.5147058823529411,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,29,24,0.8275862068965517,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,105,59,0.5619047619047619,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,41,24,0.5853658536585366,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,21,16,0.7619047619047619,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,106,60,0.5660377358490566,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,17,5,0.29411764705882354,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9,1,0.1111111111111111,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,83,27,0.3253012048192771,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7,2,0.2857142857142857,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,60,17,0.2833333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,96,58,0.6041666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,126,63,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,100,57,0.57,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,55,30,0.5454545454545454,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,121,59,0.487603305785124,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,71,32,0.4507042253521127,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,40,16,0.4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,24,6,0.25,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6,3,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,66,41,0.6212121212121212,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,94,54,0.5744680851063829,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9,5,0.5555555555555556,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,12,9,0.75,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,73,43,0.589041095890411,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,54,27,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,28,16,0.5714285714285714,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,57,35,0.6140350877192983,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,101,46,0.4554455445544554,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,64,42,0.65625,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,52,26,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,32,13,0.40625,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,139,69,0.4964028776978418,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,24,18,0.75,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,111,52,0.4684684684684685,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,67,19,0.2835820895522388,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,28,12,0.42857142857142855,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,10,2,0.2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,27,9,0.3333333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,2,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9,1,0.1111111111111111,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,87,64,0.7356321839080459,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,3,0.6,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,44,26,0.5909090909090909,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,65,41,0.6307692307692307,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,10,2,0.2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,139,58,0.4172661870503597,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,30,14,0.4666666666666667,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,65,40,0.6153846153846154,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,159,81,0.5094339622641509,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,116,68,0.5862068965517241,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,103,50,0.4854368932038835,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,10,3,0.3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,150,64,0.4266666666666667,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,34,24,0.7058823529411765,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,95,49,0.5157894736842106,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,16,4,0.25,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,3,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,46,26,0.5652173913043478,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,84,27,0.32142857142857145,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,42,27,0.6428571428571429,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,63,28,0.4444444444444444,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,32,22,0.6875,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,16,2,0.125,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,106,65,0.6132075471698113,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,121,58,0.4793388429752066,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,3,0.6,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9,7,0.7777777777777778,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,48,22,0.4583333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,26,4,0.15384615384615385,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,196,75,0.3826530612244898,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,94,56,0.5957446808510638,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,19,8,0.42105263157894735,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,22,5,0.2272727272727273,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,110,63,0.5727272727272728,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,14,11,0.7857142857142857,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,68,48,0.7058823529411765,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,128,64,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,19,9,0.4736842105263158,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,2,0.6666666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,249,129,0.5180722891566265,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,80,53,0.6625,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,91,57,0.6263736263736264,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,80,49,0.6125,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,88,48,0.5454545454545454,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,81,36,0.4444444444444444,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,46,19,0.4130434782608696,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,103,57,0.5533980582524272,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,89,46,0.5168539325842697,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,34,17,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,2,0.6666666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,13,6,0.4615384615384616,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,8,5,0.625,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,19,15,0.7894736842105263,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,104,51,0.4903846153846154,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,14,9,0.6428571428571429,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,1,0.2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,59,48,0.8135593220338984,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,21,15,0.7142857142857143,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,24,10,0.4166666666666667,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,22,13,0.5909090909090909,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,2,0.4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,24,16,0.6666666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,86,52,0.6046511627906976,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,20,14,0.7,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,37,27,0.7297297297297297,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7,5,0.7142857142857143,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,74,45,0.6081081081081081,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,2,0.6666666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,136,56,0.4117647058823529,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,54,31,0.5740740740740741,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,17,14,0.8235294117647058,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,2,0.4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,3,0.75,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,32,16,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,12,6,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,110,65,0.5909090909090909,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,27,11,0.4074074074074074,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,69,43,0.6231884057971014,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,38,17,0.4473684210526316,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,81,47,0.5802469135802469,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,13,4,0.3076923076923077,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,83,24,0.2891566265060241,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,10,2,0.2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,2,0.6666666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,40,4,0.1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,71,47,0.6619718309859155,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,19,14,0.7368421052631579,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,28,18,0.6428571428571429,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,56,26,0.4642857142857143,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,8,2,0.25,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,98,53,0.5408163265306123,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,54,30,0.5555555555555556,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,57,26,0.456140350877193,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,62,15,0.2419354838709677,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,33,19,0.5757575757575758,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,41,14,0.3414634146341464,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,29,16,0.5517241379310345,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,239,50,0.20920502092050208,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,85,43,0.5058823529411764,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,2,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6,1,0.16666666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,23,16,0.6956521739130435,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,10,3,0.3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,38,4,0.10526315789473684,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,189,60,0.31746031746031744,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,105,25,0.2380952380952381,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,70,25,0.35714285714285715,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,4,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,30,22,0.7333333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,8,4,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6,5,0.8333333333333334,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,17,8,0.4705882352941176,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,10,5,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,10,2,0.2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,91,50,0.5494505494505495,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,125,47,0.376,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,36,17,0.4722222222222222,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9,4,0.4444444444444444,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,30,9,0.3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,28,8,0.2857142857142857,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,31,14,0.4516129032258064,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,3,0.6,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,25,13,0.52,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,16,6,0.375,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,70,13,0.18571428571428567,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6,2,0.3333333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7,2,0.2857142857142857,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,32,17,0.53125,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,18,10,0.5555555555555556,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,60,32,0.5333333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,112,43,0.38392857142857145,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,28,9,0.32142857142857145,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,1,0.25,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,92,30,0.32608695652173914,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,90,58,0.6444444444444445,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,64,36,0.5625,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,58,39,0.6724137931034483,0,0,0,0,0
