学号,编程年份,国家级一等奖,国家级二等奖,国家级三等奖,国家级优秀奖,省部级一等奖,省部级二等奖,省部级三等奖,省部级优秀奖,OJ提交数,OJ正确数,OJ准确率,cfRating,cfTimes,all_cf_aftersolve,correct_cf_aftersolve,获奖类别
2016014389,4,0,0,0,0,0,0,0,0,25,12,0.48,0,0,0,0,9
2014016244,2,0,0,0,0,0,0,0,0,8,4,0.5,0,0,0,0,9
2017040383,2,0,0,0,0,0,0,0,0,2,1,0.5,1120,8,18,6,9
2012014341,0,0,0,0,0,0,0,0,0,119,59,0.4957983193277311,0,0,0,0,9
2013014162,4,0,0,0,0,0,0,0,0,62,24,0.3870967741935484,0,0,0,0,9
2012014401,4,0,0,0,0,0,0,0,0,136,65,0.4779411764705882,0,0,0,0,9
2016014329,2,0,0,0,0,0,0,0,0,14,3,0.21428571428571427,0,0,0,0,9
2014014434,0,0,0,0,0,0,0,0,0,63,36,0.5714285714285714,0,0,0,0,9
2015200818,2,0,0,0,0,0,0,0,0,160,103,0.64375,0,0,0,0,9
2012014283,3,0,0,0,0,0,0,0,0,113,78,0.6902654867256637,0,0,0,0,9
2014014289,4,0,0,0,0,0,0,0,0,13,12,0.9230769230769232,0,0,0,0,9
2014014352,1,0,0,0,0,0,0,0,0,51,27,0.5294117647058824,0,0,0,0,9
2016014346,3,0,0,0,0,0,0,0,0,22,2,0.09090909090909093,0,0,0,0,9
2018040524,4,0,0,0,0,0,0,0,0,6,3,0.5,0,0,0,0,9
2013014235,2,0,0,0,0,0,0,0,0,59,16,0.2711864406779661,0,0,0,0,9
2018040482,3,0,0,0,0,0,0,0,0,13,10,0.7692307692307693,0,0,0,0,9
2015014286,1,0,0,0,0,0,0,0,0,107,62,0.5794392523364486,0,0,0,0,9
2012014410,4,0,0,0,0,0,0,0,0,128,76,0.59375,0,0,0,0,9
2015014339,0,0,0,0,0,0,0,0,0,79,48,0.6075949367088608,0,0,0,0,9
2016016433,1,0,0,0,0,0,0,0,0,70,42,0.6,0,0,0,0,9
2012014347,3,0,0,0,0,0,0,0,0,141,76,0.5390070921985816,0,0,0,0,9
2013014171,2,0,0,0,0,0,0,0,0,39,19,0.4871794871794872,0,0,0,0,9
2015014384,2,0,0,0,0,0,0,0,0,4,1,0.25,0,0,0,0,9
2014014272,3,0,0,0,0,0,0,0,0,10,1,0.1,0,0,0,0,9
2016014305,2,0,0,0,0,0,0,0,0,45,21,0.4666666666666667,0,0,0,0,9
2016016422,1,0,0,0,0,0,0,0,0,67,42,0.6268656716417911,0,0,0,0,9
2016016414,2,0,0,0,0,0,0,0,0,70,37,0.5285714285714286,0,0,0,0,9
2012014311,1,0,0,0,0,0,0,0,0,177,81,0.4576271186440678,0,0,0,0,9
2014014273,1,0,0,0,0,0,0,0,0,9,6,0.6666666666666666,0,0,0,0,9
2013014114,3,0,0,0,0,0,0,0,0,45,26,0.5777777777777777,0,0,0,0,9
2012014292,4,0,0,0,0,0,0,0,0,139,80,0.5755395683453237,0,0,0,0,9
2012014293,1,0,0,0,0,0,0,0,0,139,84,0.60431654676259,0,0,0,0,9
2016016452,0,0,0,0,0,0,0,0,0,68,33,0.4852941176470588,0,0,0,0,9
2016014307,1,0,0,0,0,0,0,0,0,9,1,0.1111111111111111,0,0,0,0,9
2012014340,1,0,0,0,0,0,0,0,0,127,66,0.5196850393700787,0,0,0,0,9
2014014359,4,0,0,0,0,0,0,0,0,50,35,0.7,0,0,0,0,9
2014014326,4,0,0,0,0,0,0,0,0,29,20,0.6896551724137931,0,0,0,0,9
2016014495,1,0,0,0,0,0,0,0,0,2,2,1.0,0,0,0,0,9
2015014326,1,0,0,0,0,0,0,0,0,14,11,0.7857142857142857,0,0,0,0,9
2018080077,3,0,0,0,0,0,0,0,0,6,4,0.6666666666666666,0,0,0,0,9
2014014293,4,0,0,0,0,0,0,0,0,12,6,0.5,0,0,0,0,9
2014014332,1,0,0,0,0,0,0,0,0,153,87,0.5686274509803921,0,0,0,0,9
1511640112,1,0,0,0,0,0,0,0,0,4,1,0.25,0,0,0,0,9
2012014350,0,0,0,0,0,0,0,0,0,178,87,0.4887640449438202,0,0,0,0,9
2015014292,4,0,0,0,0,0,0,0,0,105,49,0.4666666666666667,0,0,0,0,9
2018040408,4,0,0,0,0,0,0,0,0,3,2,0.6666666666666666,0,0,0,0,9
2015014289,1,0,0,0,0,0,0,0,0,85,48,0.5647058823529412,0,0,0,0,9
2016014309,3,0,0,0,0,0,0,0,0,7,5,0.7142857142857143,0,0,0,0,9
2016014290,3,0,0,0,0,0,0,0,0,64,36,0.5625,0,0,0,0,9
2013014109,1,0,0,0,0,0,0,0,0,50,25,0.5,0,0,0,0,9
2013014134,4,0,0,0,0,0,0,0,0,62,28,0.4516129032258064,0,0,0,0,9
2015014422,4,0,0,0,0,0,0,0,0,20,4,0.2,0,0,0,0,9
2018040459,2,0,0,0,0,0,0,0,0,4,1,0.25,0,0,0,0,9
2012014394,3,0,0,0,0,0,0,0,0,73,55,0.7534246575342466,0,0,0,0,9
2017040348,4,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,9
2015014417,4,0,0,0,0,0,0,0,0,126,74,0.5873015873015873,0,0,0,0,9
2017040513,3,0,0,0,0,0,0,0,0,2,2,1.0,0,0,0,0,9
2014014299,1,0,0,0,0,0,0,0,0,28,13,0.4642857142857143,0,0,0,0,9
2015016451,1,0,0,0,0,0,0,0,0,18,5,0.2777777777777778,0,0,0,0,9
2018040504,1,0,0,0,0,0,0,0,0,12,9,0.75,0,0,0,0,9
2016014355,2,0,0,0,0,0,0,0,0,7,5,0.7142857142857143,0,0,0,0,9
2012014291,0,0,0,0,0,0,0,0,0,112,82,0.7321428571428571,0,0,0,0,9
2012014384,4,0,0,0,0,0,0,0,0,134,73,0.5447761194029851,0,0,0,0,9
2015014392,2,0,0,0,0,0,0,0,0,92,37,0.4021739130434783,0,0,0,0,9
2013014191,0,0,0,0,0,0,0,0,0,171,53,0.30994152046783624,0,0,0,0,9
2013016188,0,0,0,0,0,0,0,0,0,51,40,0.7843137254901961,0,0,0,0,9
2016016432,0,0,0,0,0,0,0,0,0,66,33,0.5,0,0,0,0,9
2012014287,4,0,0,0,0,0,0,0,0,173,70,0.4046242774566474,0,0,0,0,9
2015014365,1,0,0,0,0,0,0,0,0,51,24,0.4705882352941176,0,0,0,0,9
2016014370,2,0,0,0,0,0,0,0,0,17,8,0.4705882352941176,0,0,0,0,9
2015014278,2,0,0,0,0,0,0,0,0,22,12,0.5454545454545454,0,0,0,0,9
2018050286,3,0,0,0,0,0,0,0,0,14,7,0.5,0,0,0,0,9
2012014405,4,0,0,0,0,0,0,0,0,102,66,0.6470588235294118,0,0,0,0,9
2011014314,2,0,0,0,0,0,0,0,0,93,60,0.6451612903225806,0,0,0,0,9
2018040463,2,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0,9
2015014406,3,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,9
2015014388,1,0,0,0,0,0,0,0,0,38,17,0.4473684210526316,0,0,0,0,9
2016016420,1,0,0,0,0,0,0,0,0,71,35,0.4929577464788733,0,0,0,0,9
2014014401,3,0,0,0,0,0,0,0,0,105,54,0.5142857142857142,0,0,0,0,9
2012014386,4,0,0,0,0,0,0,0,0,102,53,0.5196078431372549,0,0,0,0,9
2014014427,2,0,0,0,0,0,0,0,0,107,52,0.485981308411215,0,0,0,0,9
2014014384,4,0,0,0,0,0,0,0,0,155,62,0.4,0,0,0,0,9
2013011013,0,0,0,0,0,0,0,0,0,132,71,0.5378787878787878,0,0,0,0,9
2015014345,0,0,0,0,0,0,0,0,0,63,50,0.7936507936507936,0,0,0,0,9
2019040460,2,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,9
2014014297,2,0,0,0,0,0,0,0,0,28,20,0.7142857142857143,0,0,0,0,9
2013014244,1,0,0,0,0,0,0,0,0,66,20,0.30303030303030304,0,0,0,0,9
2012014406,1,0,0,0,0,0,0,0,0,180,74,0.4111111111111111,0,0,0,0,9
2015014370,0,0,0,0,0,0,0,0,0,34,12,0.35294117647058826,0,0,0,0,9
2015014269,3,0,0,0,0,0,0,0,0,31,20,0.6451612903225806,0,0,0,0,9
2014014313,3,0,0,0,0,0,0,0,0,99,49,0.494949494949495,0,0,0,0,9
2016014322,4,0,0,0,0,0,0,0,0,13,11,0.8461538461538461,0,0,0,0,9
2015014340,1,0,0,0,0,0,0,0,0,66,18,0.2727272727272727,0,0,0,0,9
2012016432,2,0,0,0,0,0,0,0,0,76,47,0.618421052631579,0,0,0,0,9
2011014191,2,0,0,0,0,0,0,0,0,104,64,0.6153846153846154,0,0,0,0,9
2015014291,1,0,0,0,0,0,0,0,0,34,30,0.8823529411764706,0,0,0,0,9
2013014113,0,0,0,0,0,0,0,0,0,12,8,0.6666666666666666,0,0,0,0,9
2012014345,3,0,0,0,0,0,0,0,0,141,68,0.4822695035460993,0,0,0,0,9
2014012085,2,0,0,0,0,0,0,0,0,60,23,0.38333333333333336,0,0,0,0,9
2013014149,2,0,0,0,0,0,0,0,0,33,13,0.3939393939393939,0,0,0,0,9
2015014282,4,0,0,0,0,0,0,0,0,36,11,0.3055555555555556,0,0,0,0,9
2014014410,0,0,0,0,0,0,0,0,0,171,61,0.3567251461988304,0,0,0,0,9
2013016193,1,0,0,0,0,0,0,0,0,70,52,0.7428571428571429,0,0,0,0,9
2016016497,4,0,0,0,0,0,0,0,0,19,15,0.7894736842105263,0,0,0,0,9
2016016487,1,0,0,0,0,0,0,0,0,86,40,0.4651162790697674,0,0,0,0,9
2016014351,3,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,9
2014014365,1,0,0,0,0,0,0,0,0,42,26,0.6190476190476191,0,0,0,0,9
2016014354,0,0,0,0,0,0,0,0,0,4,2,0.5,0,0,0,0,9
2012014391,2,0,0,0,0,0,0,0,0,94,53,0.5638297872340425,0,0,0,0,9
2016016467,2,0,0,0,0,0,0,0,0,74,31,0.4189189189189189,0,0,0,0,9
2015012165,2,0,0,0,0,0,0,0,0,22,4,0.18181818181818185,0,0,0,0,9
2012014328,1,0,0,0,0,0,0,0,0,97,64,0.6597938144329897,0,0,0,0,9
2013016214,4,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,9
2012014400,0,0,0,0,0,0,0,0,0,123,73,0.5934959349593496,0,0,0,0,9
2018100009,0,0,0,0,0,0,0,0,0,14,6,0.42857142857142855,0,0,0,0,9
2012016417,3,0,0,0,0,0,0,0,0,27,18,0.6666666666666666,0,0,0,0,9
2016016483,0,0,0,0,0,0,0,0,0,53,25,0.4716981132075472,0,0,0,0,9
2012014342,1,0,0,0,0,0,0,0,0,58,38,0.6551724137931034,0,0,0,0,9
2012014339,1,0,0,0,0,0,0,0,0,75,41,0.5466666666666666,0,0,0,0,9
2016016502,4,0,0,0,0,0,0,0,0,79,33,0.4177215189873418,0,0,0,0,9
2016016431,1,0,0,0,0,0,0,0,0,21,11,0.5238095238095238,0,0,0,0,9
2015014415,1,0,0,0,0,0,0,0,0,31,19,0.6129032258064516,0,0,0,0,9
2018040537,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,9
2013014121,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,9
2013016003,1,0,0,0,0,0,0,0,0,67,45,0.6716417910447762,0,0,0,0,9
2012016423,2,0,0,0,0,0,0,0,0,93,49,0.5268817204301075,0,0,0,0,9
2013014298,0,0,0,0,0,0,0,0,0,41,14,0.3414634146341464,0,0,0,0,9
2014014429,0,0,0,0,0,0,0,0,0,6,2,0.3333333333333333,0,0,0,0,9
2012014309,2,0,0,0,0,0,0,0,0,104,70,0.6730769230769231,0,0,0,0,9
2015014301,3,0,0,0,0,0,0,0,0,6,4,0.6666666666666666,0,0,0,0,9
2012014373,1,0,0,0,0,0,0,0,0,118,62,0.5254237288135594,0,0,0,0,9
2016014316,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,9
2015011028,3,0,0,0,0,0,0,0,0,65,32,0.4923076923076923,0,0,0,0,9
2016016462,3,0,0,0,0,0,0,0,0,33,19,0.5757575757575758,0,0,0,0,9
2016014373,1,0,0,0,0,0,0,0,0,43,32,0.7441860465116279,0,0,0,0,9
2013014198,4,0,0,0,0,0,0,0,0,31,21,0.6774193548387096,0,0,0,0,9
2013016186,3,0,0,0,0,0,0,0,0,35,31,0.8857142857142857,0,0,0,0,9
2013014175,0,0,0,0,0,0,0,0,0,63,34,0.5396825396825397,0,0,0,0,9
2012014343,1,0,0,0,0,0,0,0,0,104,59,0.5673076923076923,0,0,0,0,9
2015014329,3,0,0,0,0,0,0,0,0,18,9,0.5,0,0,0,0,9
2016014397,2,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,9
2014014430,2,0,0,0,0,0,0,0,0,196,76,0.3877551020408163,0,0,0,0,9
2014014318,3,0,0,0,0,0,0,0,0,70,36,0.5142857142857142,0,0,0,0,9
2014014380,1,0,0,0,0,0,0,0,0,77,27,0.35064935064935066,0,0,0,0,9
2013014231,2,0,0,0,0,0,0,0,0,30,11,0.3666666666666665,0,0,0,0,9
2016014374,1,0,0,0,0,0,0,0,0,11,5,0.4545454545454545,0,0,0,0,9
2012014288,2,0,0,0,0,0,0,0,0,140,68,0.4857142857142857,0,0,0,0,9
2014014553,1,0,0,0,0,0,0,0,0,146,78,0.5342465753424658,0,0,0,0,9
2014014379,3,0,0,0,0,0,0,0,0,120,42,0.35,0,0,0,0,9
2013016149,3,0,0,0,0,0,0,0,0,26,14,0.5384615384615384,0,0,0,0,9
2015014283,1,0,0,0,0,0,0,0,0,52,19,0.36538461538461536,0,0,0,0,9
2018040465,0,0,0,0,0,0,0,0,0,28,11,0.3928571428571429,0,0,0,0,9
2014014425,4,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,9
2013016198,0,0,0,0,0,0,0,0,0,28,21,0.75,0,0,0,0,9
2013014163,4,0,0,0,0,0,0,0,0,49,26,0.5306122448979592,0,0,0,0,9
2015014369,1,0,0,0,0,0,0,0,0,49,25,0.5102040816326531,0,0,0,0,9
2012014304,0,0,0,0,0,0,0,0,0,152,82,0.5394736842105263,0,0,0,0,9
2014014348,1,0,0,0,0,0,0,0,0,37,21,0.5675675675675675,0,0,0,0,9
2015014302,2,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,9
2016016429,1,0,0,0,0,0,0,0,0,28,16,0.5714285714285714,0,0,0,0,9
2011014276,4,0,0,0,0,0,0,0,0,151,63,0.4172185430463576,0,0,0,0,9
2012014128,1,0,0,0,0,0,0,0,0,275,83,0.3018181818181818,0,0,0,0,9
2014014278,3,0,0,0,0,0,0,0,0,68,35,0.5147058823529411,0,0,0,0,9
2015014389,1,0,0,0,0,0,0,0,0,29,24,0.8275862068965517,0,0,0,0,9
2012014417,4,0,0,0,0,0,0,0,0,105,59,0.5619047619047619,0,0,0,0,9
2013016215,2,0,0,0,0,0,0,0,0,41,24,0.5853658536585366,0,0,0,0,9
2016016458,1,0,0,0,0,0,0,0,0,21,16,0.7619047619047619,0,0,0,0,9
2012014414,4,0,0,0,0,0,0,0,0,106,60,0.5660377358490566,0,0,0,0,9
2015014359,4,0,0,0,0,0,0,0,0,17,5,0.29411764705882354,0,0,0,0,9
2014014307,3,0,0,0,0,0,0,0,0,9,1,0.1111111111111111,0,0,0,0,9
2015014272,0,0,0,0,0,0,0,0,0,83,27,0.3253012048192771,0,0,0,0,9
2014014321,1,0,0,0,0,0,0,0,0,7,2,0.2857142857142857,0,0,0,0,9
2013014208,1,0,0,0,0,0,0,0,0,60,17,0.2833333333333333,0,0,0,0,9
2012014420,0,0,0,0,0,0,0,0,0,96,58,0.6041666666666666,0,0,0,0,9
2012014409,3,0,0,0,0,0,0,0,0,126,63,0.5,0,0,0,0,9
2012014369,0,0,0,0,0,0,0,0,0,100,57,0.57,0,0,0,0,9
2015014393,0,0,0,0,0,0,0,0,0,55,30,0.5454545454545454,0,0,0,0,9
2014014300,1,0,0,0,0,0,0,0,0,121,59,0.487603305785124,0,0,0,0,9
2016014292,2,0,0,0,0,0,0,0,0,71,32,0.4507042253521127,0,0,0,0,9
2013014199,0,0,0,0,0,0,0,0,0,40,16,0.4,0,0,0,0,9
2013014209,3,0,0,0,0,0,0,0,0,24,6,0.25,0,0,0,0,9
2018040472,0,0,0,0,0,0,0,0,0,6,3,0.5,0,0,0,0,9
2018100070,3,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,9
2019040466,3,0,0,0,0,0,0,0,0,66,41,0.6212121212121212,0,0,0,0,9
2011014311,3,0,0,0,0,0,0,0,0,94,54,0.5744680851063829,0,0,0,0,9
2013016072,2,0,0,0,0,0,0,0,0,9,5,0.5555555555555556,0,0,0,0,9
2016014306,2,0,0,0,0,0,0,0,0,12,9,0.75,0,0,0,0,9
2013014222,2,0,0,0,0,0,0,0,0,73,43,0.589041095890411,0,0,0,0,9
2016016445,2,0,0,0,0,0,0,0,0,54,27,0.5,0,0,0,0,9
2014014280,2,0,0,0,0,0,0,0,0,28,16,0.5714285714285714,0,0,0,0,9
2016014317,4,0,0,0,0,0,0,0,0,57,35,0.6140350877192983,0,0,0,0,9
2011014192,3,0,0,0,0,0,0,0,0,101,46,0.4554455445544554,0,0,0,0,9
2014014395,2,0,0,0,0,0,0,0,0,64,42,0.65625,0,0,0,0,9
2014014403,4,0,0,0,0,0,0,0,0,52,26,0.5,0,0,0,0,9
2013016016,4,0,0,0,0,0,0,0,0,32,13,0.40625,0,0,0,0,9
2014014533,0,0,0,0,0,0,0,0,0,139,69,0.4964028776978418,0,0,0,0,9
2015014293,0,0,0,0,0,0,0,0,0,24,18,0.75,0,0,0,0,9
2016014348,2,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,9
2011014329,1,0,0,0,0,0,0,0,0,111,52,0.4684684684684685,0,0,0,0,9
2013014202,4,0,0,0,0,0,0,0,0,67,19,0.2835820895522388,0,0,0,0,9
2015014311,0,0,0,0,0,0,0,0,0,28,12,0.42857142857142855,0,0,0,0,9
2015011405,1,0,0,0,0,0,0,0,0,10,2,0.2,0,0,0,0,9
2015014310,2,0,0,0,0,0,0,0,0,27,9,0.3333333333333333,0,0,0,0,9
2018170017,1,0,0,0,0,0,0,0,0,4,2,0.5,0,0,0,0,9
2018040444,3,0,0,0,0,0,0,0,0,9,1,0.1111111111111111,0,0,0,0,9
2012014335,4,0,0,0,0,0,0,0,0,87,64,0.7356321839080459,0,0,0,0,9
2016016496,0,0,0,0,0,0,0,0,0,5,3,0.6,0,0,0,0,9
2014014302,1,0,0,0,0,0,0,0,0,44,26,0.5909090909090909,0,0,0,0,9
2012014365,1,0,0,0,0,0,0,0,0,65,41,0.6307692307692307,0,0,0,0,9
2016016384,3,0,0,0,0,0,0,0,0,10,2,0.2,0,0,0,0,9
2011014232,0,0,0,0,0,0,0,0,0,139,58,0.4172661870503597,0,0,0,0,9
2014014422,4,0,0,0,0,0,0,0,0,30,14,0.4666666666666667,0,0,0,0,9
2012014403,4,0,0,0,0,0,0,0,0,65,40,0.6153846153846154,0,0,0,0,9
2014014122,1,0,0,0,0,0,0,0,0,159,81,0.5094339622641509,0,0,0,0,9
2014014537,1,0,0,0,0,0,0,0,0,116,68,0.5862068965517241,0,0,0,0,9
2015014308,1,0,0,0,0,0,0,0,0,103,50,0.4854368932038835,0,0,0,0,9
2013016066,4,0,0,0,0,0,0,0,0,10,3,0.3,0,0,0,0,9
2014014397,1,0,0,0,0,0,0,0,0,150,64,0.4266666666666667,0,0,0,0,9
2015014425,4,0,0,0,0,0,0,0,0,34,24,0.7058823529411765,0,0,0,0,9
2015014327,1,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,9
2012014419,2,0,0,0,0,0,0,0,0,95,49,0.5157894736842106,0,0,0,0,9
2016014356,1,0,0,0,0,0,0,0,0,16,4,0.25,0,0,0,0,9
2018040455,2,0,0,0,0,0,0,0,0,3,3,1.0,0,0,0,0,9
2015014399,2,0,0,0,0,0,0,0,0,46,26,0.5652173913043478,0,0,0,0,9
2012014282,1,0,0,0,0,0,0,0,0,84,27,0.32142857142857145,0,0,0,0,9
2014014382,3,0,0,0,0,0,0,0,0,42,27,0.6428571428571429,0,0,0,0,9
2014014400,3,0,0,0,0,0,0,0,0,63,28,0.4444444444444444,0,0,0,0,9
2014014334,4,0,0,0,0,0,0,0,0,32,22,0.6875,0,0,0,0,9
2014014309,1,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,9
2018040454,4,0,0,0,0,0,0,0,0,16,2,0.125,0,0,0,0,9
2014014520,1,0,0,0,0,0,0,0,0,106,65,0.6132075471698113,0,0,0,0,9
2011014205,2,0,0,0,0,0,0,0,0,121,58,0.4793388429752066,0,0,0,0,9
2016014386,3,0,0,0,0,0,0,0,0,5,3,0.6,0,0,0,0,9
2016016477,2,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,9
2012016467,1,0,0,0,0,0,0,0,0,9,7,0.7777777777777778,0,0,0,0,9
2013014177,3,0,0,0,0,0,0,0,0,48,22,0.4583333333333333,0,0,0,0,9
2014014376,3,0,0,0,0,0,0,0,0,26,4,0.15384615384615385,0,0,0,0,9
2013045698,4,0,0,0,0,0,0,0,0,196,75,0.3826530612244898,0,0,0,0,9
2012014306,3,0,0,0,0,0,0,0,0,94,56,0.5957446808510638,0,0,0,0,9
2014014331,0,0,0,0,0,0,0,0,0,19,8,0.42105263157894735,0,0,0,0,9
2013014154,0,0,0,0,0,0,0,0,0,22,5,0.2272727272727273,0,0,0,0,9
2016014366,2,0,0,0,0,0,0,0,0,5,0,0.0,0,0,0,0,9
2011014277,4,0,0,0,0,0,0,0,0,110,63,0.5727272727272728,0,0,0,0,9
2013014192,2,0,0,0,0,0,0,0,0,14,11,0.7857142857142857,0,0,0,0,9
2012014326,2,0,0,0,0,0,0,0,0,68,48,0.7058823529411765,0,0,0,0,9
2014014399,2,0,0,0,0,0,0,0,0,128,64,0.5,0,0,0,0,9
2013014252,3,0,0,0,0,0,0,0,0,19,9,0.4736842105263158,0,0,0,0,9
2013014241,4,0,0,0,0,0,0,0,0,3,2,0.6666666666666666,0,0,0,0,9
2011210099,0,0,0,0,0,0,0,0,0,249,129,0.5180722891566265,0,0,0,0,9
2011014253,0,0,0,0,0,0,0,0,0,80,53,0.6625,0,0,0,0,9
2015014328,3,0,0,0,0,0,0,0,0,91,57,0.6263736263736264,0,0,0,0,9
2014014411,1,0,0,0,0,0,0,0,0,80,49,0.6125,0,0,0,0,9
2012014333,0,0,0,0,0,0,0,0,0,88,48,0.5454545454545454,0,0,0,0,9
2013016173,3,0,0,0,0,0,0,0,0,81,36,0.4444444444444444,0,0,0,0,9
2015014312,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,9
2016011248,2,0,0,0,0,0,0,0,0,46,19,0.4130434782608696,0,0,0,0,9
2012014349,3,0,0,0,0,0,0,0,0,103,57,0.5533980582524272,0,0,0,0,9
2012014422,4,0,0,0,0,0,0,0,0,89,46,0.5168539325842697,0,0,0,0,9
2015014395,4,0,0,0,0,0,0,0,0,34,17,0.5,0,0,0,0,9
2016014372,3,0,0,0,0,0,0,0,0,3,2,0.6666666666666666,0,0,0,0,9
2014014396,2,0,0,0,0,0,0,0,0,13,6,0.4615384615384616,0,0,0,0,9
2016016501,2,0,0,0,0,0,0,0,0,8,5,0.625,0,0,0,0,9
2016016410,1,0,0,0,0,0,0,0,0,19,15,0.7894736842105263,0,0,0,0,9
2011014194,0,0,0,0,0,0,0,0,0,104,51,0.4903846153846154,0,0,0,0,9
2013014246,3,0,0,0,0,0,0,0,0,14,9,0.6428571428571429,0,0,0,0,9
2018040420,4,0,0,0,0,0,0,0,0,5,1,0.2,0,0,0,0,9
2012014299,2,0,0,0,0,0,0,0,0,59,48,0.8135593220338984,0,0,0,0,9
2014014322,3,0,0,0,0,0,0,0,0,21,15,0.7142857142857143,0,0,0,0,9
2016014278,2,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,9
2015014271,4,0,0,0,0,0,0,0,0,24,10,0.4166666666666667,0,0,0,0,9
2014014424,0,0,0,0,0,0,0,0,0,22,13,0.5909090909090909,0,0,0,0,9
2015014290,4,0,0,0,0,0,0,0,0,5,2,0.4,0,0,0,0,9
2015200776,1,0,0,0,0,0,0,0,0,24,16,0.6666666666666666,0,0,0,0,9
2012014402,4,0,0,0,0,0,0,0,0,86,52,0.6046511627906976,0,0,0,0,9
2014014279,2,0,0,0,0,0,0,0,0,20,14,0.7,0,0,0,0,9
2012014385,2,0,0,0,0,0,0,0,0,37,27,0.7297297297297297,0,0,0,0,9
2016014274,2,0,0,0,0,0,0,0,0,7,5,0.7142857142857143,0,0,0,0,9
2012014324,4,0,0,0,0,0,0,0,0,74,45,0.6081081081081081,0,0,0,0,9
2016016495,1,0,0,0,0,0,0,0,0,3,2,0.6666666666666666,0,0,0,0,9
2015014317,1,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,9
2013014204,3,0,0,0,0,0,0,0,0,136,56,0.4117647058823529,0,0,0,0,9
2014014340,0,0,0,0,0,0,0,0,0,54,31,0.5740740740740741,0,0,0,0,9
2013014220,0,0,0,0,0,0,0,0,0,17,14,0.8235294117647058,0,0,0,0,9
2014014354,0,0,0,0,0,0,0,0,0,5,2,0.4,0,0,0,0,9
2016016406,0,0,0,0,0,0,0,0,0,4,3,0.75,0,0,0,0,9
2016014418,4,0,0,0,0,0,0,0,0,32,16,0.5,0,0,0,0,9
2013014255,1,0,0,0,0,0,0,0,0,12,6,0.5,0,0,0,0,9
2015014385,2,0,0,0,0,0,0,0,0,110,65,0.5909090909090909,0,0,0,0,9
2013016190,1,0,0,0,0,0,0,0,0,27,11,0.4074074074074074,0,0,0,0,9
2012014381,4,0,0,0,0,0,0,0,0,69,43,0.6231884057971014,0,0,0,0,9
2016014320,3,0,0,0,0,0,0,0,0,38,17,0.4473684210526316,0,0,0,0,9
2011014254,2,0,0,0,0,0,0,0,0,81,47,0.5802469135802469,0,0,0,0,9
2015014362,0,0,0,0,0,0,0,0,0,13,4,0.3076923076923077,0,0,0,0,9
2013014197,0,0,0,0,0,0,0,0,0,83,24,0.2891566265060241,0,0,0,0,9
2014014383,1,0,0,0,0,0,0,0,0,10,2,0.2,0,0,0,0,9
2016014289,2,0,0,0,0,0,0,0,0,3,2,0.6666666666666666,0,0,0,0,9
2013014151,1,0,0,0,0,0,0,0,0,40,4,0.1,0,0,0,0,9
2012014383,0,0,0,0,0,0,0,0,0,71,47,0.6619718309859155,0,0,0,0,9
2014014298,3,0,0,0,0,0,0,0,0,19,14,0.7368421052631579,0,0,0,0,9
2014014381,0,0,0,0,0,0,0,0,0,28,18,0.6428571428571429,0,0,0,0,9
2014014316,1,0,0,0,0,0,0,0,0,56,26,0.4642857142857143,0,0,0,0,9
2014014343,1,0,0,0,0,0,0,0,0,8,2,0.25,0,0,0,0,9
2011014313,0,0,0,0,0,0,0,0,0,98,53,0.5408163265306123,0,0,0,0,9
2013016170,0,0,0,0,0,0,0,0,0,54,30,0.5555555555555556,0,0,0,0,9
2013014119,2,0,0,0,0,0,0,0,0,57,26,0.456140350877193,0,0,0,0,9
2013014110,4,0,0,0,0,0,0,0,0,62,15,0.2419354838709677,0,0,0,0,9
2016014340,4,0,0,0,0,0,0,0,0,33,19,0.5757575757575758,0,0,0,0,9
2013014188,4,0,0,0,0,0,0,0,0,41,14,0.3414634146341464,0,0,0,0,9
2013016165,3,0,0,0,0,0,0,0,0,29,16,0.5517241379310345,0,0,0,0,9
2015017002,3,0,0,0,0,0,0,0,0,239,50,0.20920502092050208,0,0,0,0,9
